"GENDER = M";"GENDER = F";"GENDER = C";"GENDER = J";"GENDER = U";"GENDER = A";"homeownr = 0";"homeownr = 1";"NUMCHLD";"INCOME";"WEALTH1";"NUMPROM";"RAMNTALL";"MAXRAMNT";"LASTGIFT";"TIMELAG";"AVGGIFT";"totDays";"CONTROLN";"TARGET_B";"confidence(0)";"confidence(1)";"prediction(TARGET_B)";"profit";"cumulative(profit)"
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;37.0;53.0;15.0;15.0;1.0;10.6;547.9583333333334;174290.0;"0";1.0;0.0;"0";-1.076;171.81000000000327
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;14.0;20.0;20.0;20.0;-1.0;20.0;485.9583333333333;141159.0;"1";1.0;0.0;"0";1.571;173.38100000000327
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;56.0;125.0;20.0;20.0;10.0;15.625;731.0;141814.0;"0";1.0;0.0;"0";-1.076;172.30500000000328
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;-1.0;35.0;55.0;20.0;20.0;14.0;13.75;639.0;87644.0;"0";1.0;0.0;"0";-1.076;171.22900000000328
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;15.0;20.0;20.0;20.0;-1.0;20.0;577.9583333333334;81350.0;"1";1.0;0.0;"0";1.571;172.80000000000328
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;50.0;86.0;21.0;21.0;4.0;14.333333333;577.9583333333334;96135.0;"0";1.0;0.0;"0";-1.076;171.7240000000033
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;62.0;89.0;16.0;16.0;9.0;9.8888888889;485.9583333333333;177645.0;"0";1.0;0.0;"0";-1.076;170.6480000000033
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;-1.0;12.0;20.0;20.0;20.0;-1.0;20.0;609.0;46488.0;"0";1.0;0.0;"0";-1.076;169.5720000000033
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;57.0;94.0;25.0;25.0;5.0;10.444444444;547.9583333333334;19130.0;"0";1.0;0.0;"0";-1.076;168.4960000000033
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;39.0;55.0;20.0;20.0;4.0;11.0;456.9583333333333;145141.0;"0";1.0;0.0;"0";-1.076;167.4200000000033
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;6.0;34.0;65.0;25.0;15.0;6.0;16.25;639.0;76851.0;"1";1.0;0.0;"0";1.571;168.9910000000033
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;28.0;85.0;30.0;20.0;2.0;21.25;639.0;139828.0;"0";1.0;0.0;"0";-1.076;167.91500000000332
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;74.0;178.0;25.0;25.0;11.0;12.714285714;516.9583333333334;146383.0;"0";1.0;0.0;"0";-1.076;166.83900000000332
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;-1.0;44.0;52.0;15.0;15.0;9.0;10.4;701.0;175951.0;"1";1.0;0.0;"0";1.571;168.41000000000332
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;60.0;267.0;42.0;42.0;19.0;33.375;577.9583333333334;128563.0;"0";1.0;0.0;"0";-1.076;167.33400000000333
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;7.0;29.0;31.0;15.0;15.0;13.0;10.333333333;516.9583333333334;72593.0;"0";1.0;0.0;"0";-1.076;166.25800000000334
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;42.0;70.0;25.0;25.0;2.0;11.666666667;547.9583333333334;68676.0;"0";1.0;0.0;"0";-1.076;165.18200000000334
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;50.0;62.0;20.0;20.0;13.0;12.4;577.9583333333334;43013.0;"1";1.0;0.0;"0";1.571;166.75300000000334
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;6.0;43.0;45.0;15.0;15.0;1.0;15.0;516.9583333333334;12715.0;"1";1.0;0.0;"0";1.571;168.32400000000334
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;14.0;20.0;20.0;20.0;-1.0;20.0;516.9583333333334;182916.0;"1";1.0;0.0;"0";1.571;169.89500000000334
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;32.0;30.0;20.0;20.0;24.0;15.0;639.0;85753.0;"0";1.0;0.0;"0";-1.076;168.81900000000334
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;-1.0;53.0;105.0;30.0;30.0;20.0;21.0;577.9583333333334;123018.0;"0";1.0;0.0;"0";-1.076;167.74300000000335
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;7.0;57.0;130.0;20.0;20.0;7.0;10.0;547.9583333333334;168650.0;"0";1.0;0.0;"0";-1.076;166.66700000000336
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;29.0;40.0;20.0;15.0;6.0;13.333333333;609.0;24795.0;"0";1.0;0.0;"0";-1.076;165.59100000000336
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;1.0;37.0;47.0;25.0;25.0;5.0;11.75;547.9583333333334;13927.0;"0";1.0;0.0;"0";-1.076;164.51500000000337
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;-1.0;23.0;35.0;15.0;15.0;1.0;11.666666667;609.0;128349.0;"0";1.0;0.0;"0";-1.076;163.43900000000338
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;69.0;173.06;21.0;17.0;11.0;12.361428571;639.0;158143.0;"1";1.0;0.0;"0";1.571;165.01000000000337
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;-1.0;36.0;82.0;20.0;20.0;9.0;16.4;547.9583333333334;120461.0;"1";1.0;0.0;"0";1.571;166.58100000000337
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;55.0;102.0;27.0;27.0;24.0;20.4;639.0;34475.0;"1";1.0;0.0;"0";1.571;168.15200000000337
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;14.0;15.0;15.0;15.0;-1.0;15.0;516.9583333333334;189382.0;"0";1.0;0.0;"0";-1.076;167.07600000000338
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;9.0;36.0;45.0;20.0;20.0;39.0;15.0;547.9583333333334;175637.0;"1";1.0;0.0;"0";1.571;168.64700000000337
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;67.0;167.0;25.0;25.0;3.0;11.133333333;516.9583333333334;39695.0;"0";1.0;0.0;"0";-1.076;167.57100000000338
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;2.0;21.0;25.0;15.0;15.0;11.0;12.5;547.9583333333334;57067.0;"0";1.0;0.0;"0";-1.076;166.4950000000034
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;6.0;62.0;183.0;30.0;25.0;5.0;18.3;670.0;12394.0;"0";1.0;0.0;"0";-1.076;165.4190000000034
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;-1.0;19.0;23.0;15.0;15.0;5.0;11.5;485.9583333333333;76714.0;"0";1.0;0.0;"0";-1.076;164.3430000000034
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;21.0;25.0;15.0;15.0;8.0;12.5;577.9583333333334;98901.0;"1";1.0;0.0;"0";1.571;165.9140000000034
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;7.0;47.0;60.0;25.0;25.0;1.0;20.0;485.9583333333333;5239.0;"0";1.0;0.0;"0";-1.076;164.8380000000034
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;8.0;37.0;66.0;21.0;17.0;6.0;13.2;731.0;41509.0;"0";1.0;0.0;"0";-1.076;163.7620000000034
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;7.0;15.0;15.0;15.0;-1.0;15.0;516.9583333333334;187183.0;"0";1.0;0.0;"0";-1.076;162.68600000000342
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;13.0;15.0;15.0;15.0;-1.0;15.0;639.0;105819.0;"0";1.0;0.0;"0";-1.076;161.61000000000342
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;-1.0;37.0;148.0;20.0;17.0;3.0;16.444444444;485.9583333333333;21341.0;"0";1.0;0.0;"0";-1.076;160.53400000000343
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;56.0;95.0;25.0;25.0;13.0;13.571428571;547.9583333333334;52548.0;"1";1.0;0.0;"0";1.571;162.10500000000343
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;14.0;20.0;20.0;20.0;-1.0;20.0;485.9583333333333;124422.0;"0";1.0;0.0;"0";-1.076;161.02900000000344
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;7.0;64.0;130.0;25.0;25.0;12.0;13.0;791.9583333333334;86728.0;"0";1.0;0.0;"0";-1.076;159.95300000000344
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;10.0;45.0;20.0;15.0;1.0;15.0;456.9583333333333;187343.0;"1";1.0;0.0;"0";1.571;161.52400000000344
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;59.0;192.0;42.0;40.0;10.0;27.428571429;791.9583333333334;119718.0;"0";1.0;0.0;"0";-1.076;160.44800000000345
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;17.0;42.0;22.0;22.0;7.0;21.0;485.9583333333333;38557.0;"0";1.0;0.0;"0";-1.076;159.37200000000345
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;13.0;15.0;15.0;15.0;-1.0;15.0;609.0;71582.0;"0";1.0;0.0;"0";-1.076;158.29600000000346
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;7.0;9.0;13.0;15.0;15.0;15.0;-1.0;15.0;639.0;65823.0;"0";1.0;0.0;"0";-1.076;157.22000000000347
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;38.0;35.0;15.0;15.0;13.0;11.666666667;609.0;184614.0;"0";1.0;0.0;"0";-1.076;156.14400000000347
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;-1.0;51.0;103.0;25.0;25.0;12.0;12.875;485.9583333333333;50969.0;"0";1.0;0.0;"0";-1.076;155.06800000000348
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;53.0;222.0;25.0;25.0;27.0;15.857142857;547.9583333333334;106456.0;"0";1.0;0.0;"0";-1.076;153.9920000000035
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;66.0;125.0;30.0;25.0;6.0;15.625;547.9583333333334;31779.0;"0";1.0;0.0;"0";-1.076;152.9160000000035
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;-1.0;45.0;80.0;25.0;25.0;2.0;16.0;547.9583333333334;90521.0;"0";1.0;0.0;"0";-1.076;151.8400000000035
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;5.0;70.0;310.0;25.0;20.0;3.0;14.090909091;547.9583333333334;63340.0;"0";1.0;0.0;"0";-1.076;150.7640000000035
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;4.0;41.0;42.0;15.0;15.0;11.0;10.5;547.9583333333334;29184.0;"0";1.0;0.0;"0";-1.076;149.6880000000035
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;39.0;78.0;16.0;15.0;1.0;13.0;791.9583333333334;90879.0;"0";1.0;0.0;"0";-1.076;148.61200000000352
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;-1.0;51.0;103.0;35.0;35.0;3.0;17.166666667;456.9583333333333;118508.0;"0";1.0;0.0;"0";-1.076;147.53600000000353
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;12.0;20.0;20.0;20.0;-1.0;20.0;456.9583333333333;180329.0;"0";1.0;0.0;"0";-1.076;146.46000000000353
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;8.0;56.0;83.0;15.0;15.0;4.0;11.857142857;485.9583333333333;163546.0;"1";1.0;0.0;"0";1.571;148.03100000000353
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;27.0;30.0;20.0;20.0;22.0;15.0;547.9583333333334;43378.0;"0";1.0;0.0;"0";-1.076;146.95500000000354
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;13.0;15.0;15.0;15.0;-1.0;15.0;516.9583333333334;117530.0;"0";1.0;0.0;"0";-1.076;145.87900000000354
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;50.0;87.0;22.0;22.0;11.0;17.4;547.9583333333334;123386.0;"1";1.0;0.0;"0";1.571;147.45000000000354
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;9.0;22.0;25.0;20.0;20.0;16.0;12.5;485.9583333333333;184353.0;"0";1.0;0.0;"0";-1.076;146.37400000000355
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;6.0;30.0;100.0;50.0;20.0;1.0;25.0;639.0;145905.0;"1";1.0;0.0;"0";1.571;147.94500000000355
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;13.0;15.0;15.0;15.0;-1.0;15.0;701.0;168389.0;"1";1.0;0.0;"0";1.571;149.51600000000354
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;-1.0;24.0;25.0;15.0;15.0;6.0;12.5;791.9583333333334;47270.0;"0";1.0;0.0;"0";-1.076;148.44000000000355
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;-1.0;53.0;120.0;16.0;16.0;7.0;12.0;547.9583333333334;91045.0;"0";1.0;0.0;"0";-1.076;147.36400000000356
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;21.0;31.0;26.0;26.0;17.0;15.5;456.9583333333333;184307.0;"0";1.0;0.0;"0";-1.076;146.28800000000356
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;-1.0;20.0;70.0;25.0;25.0;3.0;17.5;547.9583333333334;116593.0;"0";1.0;0.0;"0";-1.076;145.21200000000357
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;7.0;47.0;72.0;25.0;25.0;4.0;10.285714286;547.9583333333334;165739.0;"0";1.0;0.0;"0";-1.076;144.13600000000358
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;6.0;13.0;15.0;15.0;15.0;-1.0;15.0;639.0;65462.0;"0";1.0;0.0;"0";-1.076;143.06000000000358
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;9.0;34.0;40.0;15.0;15.0;7.0;10.0;639.0;50967.0;"1";1.0;0.0;"0";1.571;144.63100000000358
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;9.0;36.0;50.0;18.0;18.0;6.0;16.666666667;485.9583333333333;113289.0;"0";1.0;0.0;"0";-1.076;143.5550000000036
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;-1.0;26.0;50.0;20.0;20.0;0.0;16.666666667;456.9583333333333;2717.0;"0";1.0;0.0;"0";-1.076;142.4790000000036
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;22.0;20.0;15.0;15.0;4.0;10.0;609.0;55927.0;"0";1.0;0.0;"0";-1.076;141.4030000000036
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;15.0;18.0;18.0;18.0;-1.0;18.0;516.9583333333334;162859.0;"0";1.0;0.0;"0";-1.076;140.3270000000036
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;7.0;23.0;34.0;20.0;20.0;2.0;11.333333333;547.9583333333334;82301.0;"0";1.0;0.0;"0";-1.076;139.25100000000361
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;5.0;52.0;132.0;25.0;20.0;3.0;14.666666667;516.9583333333334;16763.0;"0";1.0;0.0;"0";-1.076;138.17500000000362
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;4.0;63.0;179.0;25.0;15.0;4.0;13.769230769;639.0;18327.0;"0";1.0;0.0;"0";-1.076;137.09900000000363
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;7.0;15.0;15.0;15.0;15.0;-1.0;15.0;577.9583333333334;103111.0;"1";1.0;0.0;"0";1.571;138.67000000000363
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;8.0;31.0;60.0;20.0;20.0;9.0;15.0;456.9583333333333;65481.0;"1";1.0;0.0;"0";1.571;140.24100000000362
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;8.0;45.0;118.0;30.0;30.0;5.0;16.857142857;547.9583333333334;15895.0;"0";1.0;0.0;"0";-1.076;139.16500000000363
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;52.0;135.0;25.0;15.0;6.0;15.0;547.9583333333334;179547.0;"0";1.0;0.0;"0";-1.076;138.08900000000364
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;-1.0;23.0;36.0;21.0;21.0;7.0;18.0;516.9583333333334;41208.0;"0";1.0;0.0;"0";-1.076;137.01300000000364
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;22.0;30.0;15.0;15.0;9.0;15.0;609.0;166124.0;"0";1.0;0.0;"0";-1.076;135.93700000000365
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;-1.0;52.0;155.0;26.0;20.0;9.0;22.142857143;547.9583333333334;35257.0;"0";1.0;0.0;"0";-1.076;134.86100000000366
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;6.0;53.0;269.0;50.0;40.0;14.0;19.214285714;516.9583333333334;157652.0;"0";1.0;0.0;"0";-1.076;133.78500000000366
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;22.0;20.0;15.0;15.0;16.0;10.0;485.9583333333333;175990.0;"0";1.0;0.0;"0";-1.076;132.70900000000367
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;23.0;32.0;17.0;17.0;18.0;16.0;516.9583333333334;170970.0;"0";1.0;0.0;"0";-1.076;131.63300000000368
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;8.0;42.0;69.0;19.0;19.0;8.0;17.25;609.0;92361.0;"0";1.0;0.0;"0";-1.076;130.55700000000368
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;13.0;20.0;20.0;20.0;-1.0;20.0;485.9583333333333;156817.0;"1";1.0;0.0;"0";1.571;132.12800000000368
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;35.0;282.0;35.0;26.0;0.0;25.636363636;456.9583333333333;151069.0;"0";1.0;0.0;"0";-1.076;131.0520000000037
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;52.0;175.0;45.0;45.0;5.0;29.166666667;701.0;168263.0;"0";1.0;0.0;"0";-1.076;129.9760000000037
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;70.0;257.0;22.0;15.0;12.0;14.277777778;547.9583333333334;90140.0;"0";1.0;0.0;"0";-1.076;128.9000000000037
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;15.0;15.0;15.0;15.0;-1.0;15.0;609.0;103178.0;"0";1.0;0.0;"0";-1.076;127.8240000000037
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;69.0;194.0;15.0;15.0;23.0;12.125;791.9583333333334;139243.0;"0";1.0;0.0;"0";-1.076;126.74800000000371
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;-1.0;23.0;45.0;25.0;15.0;7.0;15.0;547.9583333333334;81945.0;"1";1.0;0.0;"0";1.571;128.3190000000037
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;19.0;50.0;25.0;25.0;3.0;25.0;516.9583333333334;125114.0;"0";1.0;0.0;"0";-1.076;127.24300000000372
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;7.0;22.0;28.0;15.0;15.0;4.0;14.0;762.0;130076.0;"0";1.0;0.0;"0";-1.076;126.16700000000372
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;35.0;83.0;15.0;15.0;1.0;11.857142857;547.9583333333334;189962.0;"1";1.0;0.0;"0";1.571;127.73800000000372
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;9.0;25.0;40.0;25.0;15.0;7.0;20.0;670.0;123025.0;"0";1.0;0.0;"0";-1.076;126.66200000000373
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;7.0;18.0;25.0;25.0;25.0;-1.0;25.0;701.0;28821.0;"0";1.0;0.0;"0";-1.076;125.58600000000374
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;-1.0;75.0;341.0;30.0;15.0;15.0;11.366666667;701.0;55049.0;"0";1.0;0.0;"0";-1.076;124.51000000000374
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;14.0;15.0;15.0;15.0;-1.0;15.0;670.0;64400.0;"1";1.0;0.0;"0";1.571;126.08100000000374
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;-1.0;29.0;67.0;20.0;20.0;4.0;11.166666667;547.9583333333334;109271.0;"0";1.0;0.0;"0";-1.076;125.00500000000375
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;46.0;120.0;20.0;20.0;10.0;15.0;485.9583333333333;130756.0;"1";1.0;0.0;"0";1.571;126.57600000000375
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;77.0;205.0;30.0;20.0;3.0;14.642857143;456.9583333333333;103216.0;"0";1.0;0.0;"0";-1.076;125.50000000000375
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;5.0;1.0;70.0;210.0;35.0;35.0;4.0;21.0;516.9583333333334;140254.0;"0";1.0;0.0;"0";-1.076;124.42400000000376
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;40.0;77.0;25.0;25.0;9.0;15.4;609.0;167373.0;"0";1.0;0.0;"0";-1.076;123.34800000000376
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;9.0;53.0;220.0;30.0;15.0;5.0;20.0;456.9583333333333;34957.0;"1";1.0;0.0;"0";1.571;124.91900000000376
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;8.0;25.0;28.4;15.0;15.0;17.0;14.2;547.9583333333334;49351.0;"1";1.0;0.0;"0";1.571;126.49000000000376
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;68.0;117.0;25.0;25.0;9.0;19.5;701.0;318.0;"0";1.0;0.0;"0";-1.076;125.41400000000377
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;15.0;35.0;20.0;15.0;2.0;17.5;456.9583333333333;156712.0;"1";1.0;0.0;"0";1.571;126.98500000000377
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;9.0;54.0;69.0;16.0;16.0;8.0;9.8571428571;547.9583333333334;162026.0;"1";1.0;0.0;"0";1.571;128.55600000000376
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;32.0;45.0;20.0;20.0;11.0;15.0;547.9583333333334;141339.0;"0";1.0;0.0;"0";-1.076;127.48000000000377
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;13.0;15.0;15.0;15.0;-1.0;15.0;485.9583333333333;175935.0;"1";1.0;0.0;"0";1.571;129.05100000000377
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;55.0;69.0;25.0;15.0;5.0;9.8571428571;577.9583333333334;132437.0;"1";1.0;0.0;"0";1.571;130.62200000000377
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;61.0;123.0;35.0;35.0;24.0;20.5;762.0;159661.0;"0";1.0;0.0;"0";-1.076;129.54600000000377
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;7.0;50.0;90.0;17.0;17.0;4.0;12.857142857;547.9583333333334;123086.0;"0";1.0;0.0;"0";-1.076;128.47000000000378
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;6.0;48.0;67.0;20.0;17.0;4.0;13.4;791.9583333333334;64028.0;"0";1.0;0.0;"0";-1.076;127.39400000000379
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;43.0;144.0;50.0;50.0;6.0;20.571428571;547.9583333333334;149351.0;"0";1.0;0.0;"0";-1.076;126.31800000000379
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;9.0;40.0;55.0;20.0;20.0;9.0;13.75;547.9583333333334;117552.0;"1";1.0;0.0;"0";1.571;127.88900000000379
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;9.0;51.0;87.0;20.0;20.0;12.0;14.5;609.0;57724.0;"0";1.0;0.0;"0";-1.076;126.8130000000038
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;7.0;9.0;50.0;142.0;40.0;40.0;8.0;23.666666667;485.9583333333333;57092.0;"1";1.0;0.0;"0";1.571;128.3840000000038
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;8.0;39.0;75.0;16.0;16.0;4.0;12.5;577.9583333333334;34568.0;"0";1.0;0.0;"0";-1.076;127.3080000000038
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;-1.0;25.0;30.0;20.0;20.0;8.0;15.0;731.0;136760.0;"0";1.0;0.0;"0";-1.076;126.23200000000381
